01,11,075,40,23,17,0,0,0,40,23,17
01,11,091,1,1,0,0,0,0,1,1,0
01,11,095,1,1,0,0,0,0,1,1,0
01,11,114,193,97,96,191,97,94,2,0,2
01,11,115,2,2,0,0,0,0,2,2,0
01,11,116,2,2,0,0,0,0,2,2,0
01,11,123,164,95,69,137,76,61,27,19,8
01,12,001,199,176,23,78,76,2,121,100,21
01,12,002,532,466,66,177,166,11,355,300,55
01,12,003,6,6,0,0,0,0,6,6,0
01,12,004,34365,18400,15965,31143,16510,14633,3222,1890,1332
01,12,005,211,143,68,142,91,51,69,52,17
01,12,006,423442,223974,199468,398084,209764,188320,25358,14210,11148
01,12,007,145,132,13,60,56,4,85,76,9
01,12,008,13641,7321,6320,10699,5695,5004,2942,1626,1316
01,12,010,2,1,1,2,1,1,0,0,0
01,12,011,349,302,47,234,202,32,115,100,15
01,12,012,29,27,2,12,12,0,17,15,2
01,12,013,263,243,20,197,189,8,66,54,12
01,12,014,89,76,13,38,33,5,51,43,8
01,12,015,147,137,10,84,81,3,63,56,7
01,12,016,2679,1914,765,2116,1499,617,563,415,148
01,12,017,1,0,1,1,0,1,0,0,0
01,12,018,13,11,2,8,7,1,5,4,1
01,12,019,2,1,1,1,1,0,1,0,1
01,12,020,233,214,19,123,114,9,110,100,10
01,12,021,182,163,19,123,112,11,59,51,8
01,12,022,420,310,110,337,245,92,83,65,18
01,12,024,1,1,0,0,0,0,1,1,0
01,12,028,2,1,1,2,1,1,0,0,0
01,12,029,28,12,16,27,11,16,1,1,0
01,12,032,1,0,1,1,0,1,0,0,0
01,12,040,3,3,0,3,3,0,0,0,0
01,12,041,1,1,0,1,1,0,0,0,0
01,12,043,3,3,0,0,0,0,3,3,0
01,12,044,1,1,0,1,1,0,0,0,0
01,12,046,17,9,8,17,9,8,0,0,0
01,12,053,3003,1575,1428,2947,1529,1418,56,46,10
01,12,055,1,1,0,1,1,0,0,0,0
01,12,072,5,5,0,0,0,0,5,5,0
01,12,073,12,11,1,11,10,1,1,1,0
01,12,075,2608,1340,1268,2371,1221,1150,237,119,118
01,12,082,2,2,0,1,1,0,1,1,0
01,12,090,3,3,0,2,2,0,1,1,0
01,12,091,1,1,0,1,1,0,0,0,0
01,12,106,1,1,0,0,0,0,1,1,0
01,12,108,1,1,0,0,0,0,1,1,0
01,12,114,6,4,2,3,1,2,3,3,0
01,12,118,1,1,0,0,0,0,1,1,0
01,12,123,633,343,290,581,302,279,52,41,11
01,13,001,1706,1526,180,413,361,52,1293,1165,128
01,13,002,3405,2397,1008,810,577,233,2595,1820,775
01,13,003,40,37,3,4,1,3,36,36,0
01,13,004,1162897,607133,555764,739173,382221,356952,423724,224912,198812
01,13,005,1177,809,368,468,336,132,709,473,236
01,13,006,157028,95335,61693,60648,36261,24387,96380,59074,37306
01,13,007,1157,888,269,320,245,75,837,643,194
01,13,008,88508,45688,42820,14775,7918,6857,73733,37770,35963
01,13,009,45,22,23,5,3,2,40,19,21
01,13,010,296,194,102,72,52,20,224,142,82
01,13,011,2817,2146,671,841,647,194,1976,1499,477
01,13,012,135,97,38,32,21,11,103,76,27
01,13,013,3268,2402,866,1026,764,262,2242,1638,604
01,13,014,3241,1926,1315,511,338,173,2730,1588,1142
01,13,015,4009,3040,969,617,447,170,3392,2593,799
01,13,016,127727,68426,59301,54493,28956,25537,73234,39470,33764
01,13,017,7,6,1,0,0,0,7,6,1
01,13,018,39,32,7,14,7,7,25,25,0
01,13,019,24,18,6,4,3,1,20,15,5
01,13,020,2968,2364,604,905,748,157,2063,1616,447
01,13,021,2383,1655,728,617,473,144,1766,1182,584
